comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-001090,SVY-001090,GST-001090,BB-051,2024-02-08,occasional_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,positive,synthetic
CMT-001091,SVY-001091,GST-001091,BB-088,2024-06-07,loyalty_regular,delivery,Seasonal menu items are creative but portion sizes feel small and my order was correct.,seasonal_menu_interest,order_accuracy,5,positive,synthetic
CMT-001092,SVY-001092,GST-001092,BB-068,2024-02-19,mobile_first_guest,mobile_order,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,speed_of_service,3,neutral,synthetic
CMT-001093,SVY-001093,GST-001093,BB-011,2024-04-10,occasional_guest,in_store,Promo redemption made this visit feel like a good deal.,price_value,,4,negative,synthetic
CMT-001095,SVY-001095,GST-001095,BB-003,2024-04-29,price_sensitive_guest,drive_thru,Customization notes were ignored on my mobile order and the drive-thru was backed up.,order_accuracy,drive_thru_experience,4,positive,synthetic
CMT-001096,SVY-001096,GST-001096,BB-057,2024-03-22,price_sensitive_guest,in_store,The rewards program feels valuable as it used to and the pickup shelf was confusing.,rewards_value,order_accuracy,4,positive,synthetic
CMT-001097,SVY-001097,GST-001097,BB-004,2024-05-28,occasional_guest,in_store,"The latte tasted different than usual, and the line took forever.",speed_of_service,,3,negative,synthetic
CMT-001098,SVY-001098,GST-001098,BB-004,2024-02-27,price_sensitive_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,positive,synthetic
CMT-001099,SVY-001099,GST-001099,BB-089,2024-03-07,occasional_guest,in_store,Tier benefits are unclear and hard to redeem.,rewards_value,,4,neutral,synthetic
CMT-001100,SVY-001100,GST-001100,BB-038,2024-04-27,loyalty_regular,mobile_order,Received the wrong milk alternative twice in one week.,order_accuracy,,5,negative,synthetic
CMT-001101,SVY-001101,GST-001101,BB-081,2024-01-13,seasonal_product_explorer,delivery,Trash bins were overflowing near the condiment bar and the app worked fine.,cleanliness,mobile_app_issues,4,positive,synthetic
CMT-001102,SVY-001102,GST-001102,BB-030,2024-06-25,loyalty_regular,delivery,Birthday reward made me feel valued as a member and value was fair today.,rewards_value,price_value,5,negative,synthetic
CMT-001103,SVY-001103,GST-001103,BB-002,2024-06-23,seasonal_product_explorer,mobile_order,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-001104,SVY-001104,GST-001104,BB-072,2024-05-31,occasional_guest,delivery,The line took forever even though there were only three people ahead of me.,speed_of_service,,2,negative,synthetic
CMT-001105,SVY-001105,GST-001105,BB-048,2024-03-24,occasional_guest,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,4,neutral,synthetic
CMT-001106,SVY-001106,GST-001106,BB-037,2024-04-02,occasional_guest,in_store,Promo redemption made this visit feel like a good deal but the seating area needed attention.,price_value,cleanliness,5,positive,synthetic
CMT-001107,SVY-001107,GST-001107,BB-090,2024-03-09,mobile_first_guest,mobile_order,The store was clean and the cashier was helpful.,staff_friendliness,,3,positive,synthetic
CMT-001108,SVY-001108,GST-001108,BB-086,2024-06-09,loyalty_regular,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,5,positive,synthetic
CMT-001109,SVY-001109,GST-001109,BB-073,2024-05-05,seasonal_product_explorer,in_store,Birthday reward made me feel valued as a member but the seating area needed attention.,rewards_value,cleanliness,5,negative,synthetic
CMT-001110,SVY-001110,GST-001110,BB-067,2024-01-05,seasonal_product_explorer,in_store,"The latte tasted different than usual, and the line took forever.",speed_of_service,,2,neutral,synthetic
CMT-001111,SVY-001111,GST-001111,BB-085,2024-01-10,price_sensitive_guest,in_store,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,4,positive,synthetic
CMT-001112,SVY-001112,GST-001112,BB-030,2024-02-29,loyalty_regular,delivery,Received the wrong milk alternative twice in one week.,order_accuracy,speed_of_service,4,positive,synthetic
CMT-001113,SVY-001113,GST-001113,BB-090,2024-05-29,occasional_guest,mobile_order,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,4,positive,synthetic
CMT-001114,SVY-001114,GST-001114,BB-061,2024-01-19,at_risk_guest,drive_thru,Pickup timing was off and the ready notification came late.,mobile_app_issues,,3,negative,synthetic
CMT-001115,SVY-001115,GST-001115,BB-085,2024-02-21,loyalty_regular,delivery,The rewards program does not feel as valuable as it used to and the drive-thru was backed up.,rewards_value,drive_thru_experience,4,neutral,synthetic
CMT-001116,SVY-001116,GST-001116,BB-014,2024-03-29,occasional_guest,mobile_order,The staff was friendly even though the drive-thru was backed up and quality was not consistent.,staff_friendliness,drink_consistency,3,positive,synthetic
CMT-001117,SVY-001117,GST-001117,BB-059,2024-01-15,at_risk_guest,in_store,The latte tasted different than usual and did not match my last visit and drive-thru service was smooth.,drink_consistency,drive_thru_experience,2,negative,synthetic
CMT-001118,SVY-001118,GST-001118,BB-063,2024-05-28,occasional_guest,in_store,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,speed_of_service,4,positive,synthetic
CMT-001119,SVY-001119,GST-001119,BB-038,2024-04-20,price_sensitive_guest,in_store,Menu feels repetitive for frequent visitors.,seasonal_menu_interest,,4,neutral,synthetic
CMT-001120,SVY-001120,GST-001120,BB-040,2024-02-10,at_risk_guest,mobile_order,Barista was warm and remembered my usual order and I liked the seasonal option.,staff_friendliness,seasonal_menu_interest,2,negative,synthetic
CMT-001121,SVY-001121,GST-001121,BB-057,2024-02-13,occasional_guest,mobile_order,I waited far too long for a simple drip coffee order.,speed_of_service,,2,positive,synthetic
CMT-001122,SVY-001122,GST-001122,BB-009,2024-05-08,occasional_guest,drive_thru,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-001123,SVY-001123,GST-001123,BB-087,2024-05-06,occasional_guest,drive_thru,The espresso tasted burnt today even though it is usually solid and the app worked fine.,drink_consistency,mobile_app_issues,4,negative,synthetic
CMT-001124,SVY-001124,GST-001124,BB-042,2024-03-04,price_sensitive_guest,in_store,Drink quality feels inconsistent across visits to this location.,drink_consistency,price_value,5,positive,synthetic
CMT-001125,SVY-001125,GST-001125,BB-088,2024-05-13,at_risk_guest,mobile_order,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,,3,negative,synthetic
CMT-001126,SVY-001126,GST-001126,BB-008,2024-04-03,at_risk_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,3,negative,synthetic
CMT-001127,SVY-001127,GST-001127,BB-089,2024-01-06,price_sensitive_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter and value was fair today.,speed_of_service,price_value,4,negative,synthetic
CMT-001128,SVY-001128,GST-001128,BB-017,2024-06-20,seasonal_product_explorer,in_store,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,3,positive,synthetic
CMT-001129,SVY-001129,GST-001129,BB-007,2024-01-07,loyalty_regular,mobile_order,App crashed while I tried to customize my drink and rewards did not feel worthwhile.,mobile_app_issues,rewards_value,5,neutral,synthetic
CMT-001130,SVY-001130,GST-001130,BB-003,2024-02-01,at_risk_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,positive,synthetic
CMT-001133,SVY-001133,GST-001133,BB-038,2024-01-03,price_sensitive_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,4,neutral,synthetic
CMT-001134,SVY-001134,GST-001134,BB-024,2024-02-06,loyalty_regular,drive_thru,"The latte tasted different than usual, and the line moved reasonably but seasonal drinks are hit or miss.",speed_of_service,seasonal_menu_interest,5,positive,synthetic
CMT-001135,SVY-001135,GST-001135,BB-023,2024-02-08,price_sensitive_guest,in_store,Drink quality feels inconsistent across visits to this location.,drink_consistency,,3,positive,synthetic
CMT-001136,SVY-001136,GST-001136,BB-068,2024-06-14,price_sensitive_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,,3,positive,synthetic
CMT-001137,SVY-001137,GST-001137,BB-087,2024-04-12,loyalty_regular,drive_thru,Drink quality feels inconsistent across visits to this location.,drink_consistency,speed_of_service,5,negative,synthetic
CMT-001138,SVY-001138,GST-001138,BB-030,2024-04-10,price_sensitive_guest,drive_thru,Order was accurate and the barista confirmed my preferences.,order_accuracy,,3,positive,synthetic
CMT-001139,SVY-001139,GST-001139,BB-060,2024-04-03,price_sensitive_guest,drive_thru,The store was clean and the cashier was helpful.,staff_friendliness,,4,negative,synthetic
CMT-001140,SVY-001140,GST-001140,BB-083,2024-02-13,loyalty_regular,mobile_order,Customization notes were ignored on my mobile order.,order_accuracy,,4,positive,synthetic
CMT-001142,SVY-001142,GST-001142,BB-057,2024-01-26,loyalty_regular,mobile_order,"I like the seasonal drinks, but the price feels high for the size.",price_value,,4,negative,synthetic
CMT-001143,SVY-001143,GST-001143,BB-076,2024-03-07,at_risk_guest,delivery,App crashed while I tried to customize my drink.,mobile_app_issues,,1,neutral,synthetic
CMT-001144,SVY-001144,GST-001144,BB-044,2024-02-25,price_sensitive_guest,mobile_order,I like the seasonal drinks and wanted to try the new cold brew and the wait felt unacceptable.,seasonal_menu_interest,speed_of_service,3,neutral,synthetic
CMT-001145,SVY-001145,GST-001145,BB-088,2024-06-02,loyalty_regular,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,5,negative,synthetic
CMT-001146,SVY-001146,GST-001146,BB-069,2024-05-07,at_risk_guest,delivery,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,2,negative,synthetic
CMT-001147,SVY-001147,GST-001147,BB-047,2024-01-25,mobile_first_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,neutral,synthetic
CMT-001148,SVY-001148,GST-001148,BB-011,2024-03-31,mobile_first_guest,mobile_order,Seasonal menu items are creative but portion sizes feel small and the drink tasted off.,seasonal_menu_interest,drink_consistency,4,positive,synthetic
CMT-001149,SVY-001149,GST-001149,BB-027,2024-04-23,at_risk_guest,mobile_order,"The latte tasted different than usual, and the line moved reasonably but seasonal drinks are hit or miss.",speed_of_service,seasonal_menu_interest,3,positive,synthetic
CMT-001150,SVY-001150,GST-001150,BB-039,2024-01-07,mobile_first_guest,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,4,positive,synthetic
CMT-001151,SVY-001151,GST-001151,BB-033,2024-01-09,at_risk_guest,in_store,Barista was warm and remembered my usual order but seasonal drinks are hit or miss.,staff_friendliness,seasonal_menu_interest,3,positive,synthetic
CMT-001152,SVY-001152,GST-001152,BB-089,2024-03-28,loyalty_regular,in_store,Floor near the pickup area was messy during peak hours.,cleanliness,,5,positive,synthetic
CMT-001153,SVY-001153,GST-001153,BB-037,2024-03-16,seasonal_product_explorer,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-001154,SVY-001154,GST-001154,BB-066,2024-06-27,price_sensitive_guest,drive_thru,Window team was fast but the order was correct at pickup and value was fair today.,drive_thru_experience,price_value,4,positive,synthetic
CMT-001155,SVY-001155,GST-001155,BB-065,2024-01-06,mobile_first_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,4,positive,synthetic
CMT-001156,SVY-001156,GST-001156,BB-027,2024-01-23,seasonal_product_explorer,mobile_order,The line moved reasonably even though there were only three people ahead of me and loyalty perks helped.,speed_of_service,rewards_value,4,positive,synthetic
CMT-001157,SVY-001157,GST-001157,BB-015,2024-06-07,loyalty_regular,in_store,Morning rush staffing could not keep up with the volume at the counter and rewards did not feel worthwhile.,speed_of_service,rewards_value,5,neutral,synthetic
CMT-001158,SVY-001158,GST-001158,BB-075,2024-05-21,mobile_first_guest,drive_thru,Mobile order instructions were confusing at this location.,mobile_app_issues,rewards_value,4,negative,synthetic
CMT-001159,SVY-001159,GST-001159,BB-036,2024-06-28,mobile_first_guest,in_store,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,5,positive,synthetic
CMT-001160,SVY-001160,GST-001160,BB-067,2024-01-24,occasional_guest,mobile_order,Points never posted after my last three visits.,rewards_value,,2,negative,synthetic
CMT-001161,SVY-001161,GST-001161,BB-054,2024-01-11,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived but the staff was friendly throughout.",mobile_app_issues,staff_friendliness,5,negative,synthetic
CMT-001162,SVY-001162,GST-001162,BB-053,2024-01-07,loyalty_regular,mobile_order,Points never posted after my last three visits.,rewards_value,,4,positive,synthetic
CMT-001163,SVY-001163,GST-001163,BB-084,2024-04-22,mobile_first_guest,mobile_order,I waited far too long for a simple drip coffee order.,speed_of_service,,5,neutral,synthetic
CMT-001164,SVY-001164,GST-001164,BB-068,2024-01-03,occasional_guest,in_store,Points never posted after my last three visits.,rewards_value,,4,positive,synthetic
CMT-001166,SVY-001166,GST-001166,BB-090,2024-05-11,seasonal_product_explorer,drive_thru,I waited far too long for a simple drip coffee order and my order was correct.,speed_of_service,order_accuracy,4,positive,synthetic
CMT-001167,SVY-001167,GST-001167,BB-032,2024-04-19,loyalty_regular,in_store,Tier benefits are unclear and hard to redeem and my order was correct.,rewards_value,order_accuracy,5,positive,synthetic
CMT-001168,SVY-001168,GST-001168,BB-034,2024-04-29,seasonal_product_explorer,drive_thru,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-001170,SVY-001170,GST-001170,BB-034,2024-03-19,mobile_first_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,4,positive,synthetic
CMT-001172,SVY-001172,GST-001172,BB-046,2024-04-27,mobile_first_guest,delivery,Tier benefits are unclear and hard to redeem.,rewards_value,,3,negative,synthetic
CMT-001173,SVY-001173,GST-001173,BB-056,2024-05-14,occasional_guest,drive_thru,The latte tasted different than usual and did not match my last visit.,drink_consistency,,4,neutral,synthetic
